policy_id,make,model,year,mileage,engine_size,fuel_type,transmission,safety_features,vehicle_value,driver_age,license_years,credit_score,province,urban,accidents,claims,traffic_violations,risk_score,risk_tier,approval_status,annual_premium,claim_probability,claim_amount
POL002594,Kia,Sorento,2015,15774,2.9,Diesel,Automatic,2,2913.187843,22,0,403,Bulawayo,TRUE,1,1,2,10,Low,Approved,131.7,0.0667,0
POL002595,Kia,Picanto,2023,172424,1.6,Diesel,Automatic,4,12916.39327,47,29,799,Harare,TRUE,2,0,3,10,Low,Approved,514.35,0.0667,0
POL002596,Kia,Picanto,2025,215858,3.3,Diesel,Automatic,2,13995.25028,29,9,507,Manicaland,FALSE,3,1,3,10,Low,Approved,520.95,0.0667,0
POL002597,Isuzu,MU-X,2009,32565,1.6,Diesel,Automatic,4,1208.054466,68,45,547,Matabeleland North,FALSE,4,1,5,10,Low,Approved,51.83,0.0667,0
POL002598,Mazda,3,2019,208844,2.4,Petrol,Manual,3,6653.502536,24,1,529,Matabeleland South,FALSE,2,1,5,10,Low,Approved,286.91,0.0667,0
POL002599,Honda,Accord,2021,14361,1.3,Hybrid,Automatic,3,10297.64581,54,34,469,Matabeleland North,FALSE,4,1,4,10,Low,Approved,520.48,0.0667,0
POL002600,BMW,5 Series,2018,106222,3.4,Petrol,Manual,5,7732.39266,32,14,518,Mashonaland East,FALSE,3,1,3,10,Low,Approved,332.79,0.0667,0
POL002601,Mercedes,C-Class,2011,203946,1.9,Petrol,Automatic,1,1381.57682,69,51,344,Manicaland,FALSE,3,2,3,13.39338,Low,Approved,53.14,0.0893,0
POL002602,Hyundai,Accent,2009,248303,1.1,Petrol,Manual,1,1281.89972,38,19,825,Harare,TRUE,3,0,0,15.24909,Low,Approved,57.69,0.1017,936
POL002603,Isuzu,KB,2006,114153,1.4,Diesel,Automatic,6,1422.595891,49,29,694,Manicaland,FALSE,1,1,4,11.89959,Low,Approved,58.91,0.0793,0
POL002604,Mazda,Demio,2023,187406,1.4,Hybrid,Automatic,5,12047.61275,72,49,326,Matabeleland North,FALSE,2,1,4,10,Low,Approved,580,0.0667,0
POL002605,Kia,Sorento,2017,145328,3,Petrol,Manual,6,4588.270091,61,39,693,Manicaland,FALSE,2,2,1,10,Low,Approved,185.47,0.0667,2305
POL002606,Volkswagen,Polo,2010,239228,3.4,Petrol,Manual,4,1412.233686,32,9,723,Matabeleland South,FALSE,2,0,5,14.52684,Low,Approved,55.86,0.0968,0
POL002607,Nissan,Urvan,2021,188277,1.2,Petrol,Automatic,2,9728.640096,52,31,763,Manicaland,FALSE,0,0,2,10,Low,Approved,395.3,0.0667,0
POL002608,Volkswagen,Tiguan,2012,230252,3.4,Petrol,Manual,4,1336.918833,61,40,309,Bulawayo,TRUE,2,0,5,13.43256,Low,Approved,56.12,0.0896,0
POL002609,Toyota,Hilux,2025,102186,2,Hybrid,Manual,4,16906.41093,37,16,679,Masvingo,FALSE,3,1,5,10,Low,Approved,670.57,0.0667,0
POL002610,Honda,Accord,2010,162737,1.2,Petrol,Manual,1,1159.932382,38,16,321,Manicaland,FALSE,1,0,0,11.70711,Low,Approved,47.44,0.078,0
POL002611,Mercedes,E-Class,2022,167853,2.8,Petrol,Manual,1,12791.86793,71,51,525,Matabeleland North,FALSE,1,0,2,10,Low,Approved,620.91,0.0667,0
POL002612,Honda,Fit,2010,281921,1.2,Diesel,Automatic,5,1021.435681,54,31,686,Bulawayo,TRUE,2,0,3,15.43263,Low,Approved,41.45,0.1029,0
POL002613,Mercedes,A-Class,2022,213303,2.5,Diesel,Manual,4,8523.622138,54,36,575,Bulawayo,TRUE,0,0,5,10,Low,Approved,400.53,0.0667,0
POL002614,Kia,Sorento,2011,230832,2.7,Petrol,Manual,4,1165.898627,54,32,696,Harare,TRUE,3,1,4,13.97496,Low,Approved,50.48,0.0932,238
POL002615,Hyundai,Santa Fe,2018,14646,2.3,Diesel,Manual,6,6238.081001,72,50,820,Matabeleland South,FALSE,1,1,1,10,Low,Approved,247.29,0.0667,0
POL002616,Mitsubishi,Outlander,2013,287010,2.7,Diesel,Manual,3,1452.358038,29,6,539,Harare,TRUE,0,0,5,14.3853,Low,Approved,63.14,0.0959,0
POL002617,Ford,Fiesta,2015,191086,1,Diesel,Automatic,4,2811.351884,27,4,389,Bulawayo,TRUE,2,1,3,10.60758,Low,Approved,130.25,0.0707,0
POL002618,Nissan,Sunny,2025,285861,1.4,Diesel,Manual,4,16277.26878,56,33,421,Mashonaland Central,FALSE,3,0,3,10,Low,Approved,689.13,0.0667,4802
POL002619,Kia,Sportage,2019,60486,1.9,Diesel,Automatic,4,9297.821867,23,4,420,Midlands,FALSE,0,0,0,10,Low,Approved,372.85,0.0667,0
POL002620,Mazda,3,2007,17285,1.1,Diesel,Automatic,3,1159.325318,37,17,568,Harare,TRUE,2,2,4,10,Low,Approved,46.57,0.0667,0
POL002621,Mazda,BT-50,2021,264267,2.4,Petrol,Automatic,5,12129.34337,28,7,847,Midlands,FALSE,0,0,4,10,Low,Approved,485.23,0.0667,0
POL002622,Kia,Sportage,2005,226640,3.1,Petrol,Manual,3,1416.081047,45,22,736,Masvingo,FALSE,0,0,3,15.7992,Low,Approved,59.58,0.1053,0
POL002623,Hyundai,Accent,2020,6026,2,Diesel,Automatic,5,10666.38672,39,16,831,Mashonaland West,FALSE,1,1,5,10,Low,Approved,466.61,0.0667,0
POL002624,Isuzu,MU-X,2007,173977,2.8,Diesel,Manual,1,920.0890805,21,2,385,Mashonaland West,FALSE,1,0,4,14.29431,Low,Approved,38.87,0.0953,0
POL002625,Mitsubishi,Outlander,2012,98361,2.9,Hybrid,Manual,6,1457.941914,44,24,402,Midlands,FALSE,2,2,2,10,Low,Approved,62.56,0.0667,0
POL002626,Honda,CR-V,2023,24869,1.2,Diesel,Manual,2,10355.69879,57,38,448,Matabeleland North,FALSE,3,2,3,10,Low,Approved,479.36,0.0667,0
POL002627,Kia,Sportage,2012,270370,1.4,Hybrid,Manual,3,1019.104089,35,15,486,Bulawayo,TRUE,1,1,5,14.5611,Low,Approved,40.39,0.0971,0
POL002628,Kia,Sorento,2010,217546,2.5,Petrol,Manual,1,1026.432635,52,32,677,Mashonaland Central,FALSE,1,0,3,13.80138,Low,Approved,39.92,0.092,0
POL002629,Mazda,3,2018,66554,2.2,Diesel,Manual,2,6910.763739,63,44,450,Mashonaland East,FALSE,1,1,5,10,Low,Approved,256.79,0.0667,0
POL002630,Hyundai,Accent,2010,231728,1.8,Diesel,Automatic,5,903.8925536,30,11,682,Harare,TRUE,0,0,5,13.77684,Low,Approved,37.85,0.0918,0
POL002631,BMW,X5,2016,276855,1.4,Hybrid,Automatic,4,4753.56515,52,33,831,Masvingo,FALSE,1,1,5,12.73065,Low,Approved,184.34,0.0849,0
POL002632,Honda,Civic,2011,17214,2.9,Diesel,Manual,5,1471.047617,64,45,689,Harare,TRUE,0,0,2,10,Low,Approved,65.22,0.0667,0
POL002633,Honda,Accord,2021,111357,3.3,Petrol,Manual,4,9171.557224,19,1,386,Mashonaland West,FALSE,2,0,5,10,Low,Approved,442.76,0.0667,0
POL002634,Mazda,BT-50,2022,154735,3.3,Diesel,Manual,3,12350.95906,72,49,821,Masvingo,FALSE,1,1,3,10,Low,Approved,453.5,0.0667,0
POL002635,Hyundai,Santa Fe,2008,252746,1,Petrol,Manual,2,1203.526489,52,30,377,Manicaland,FALSE,1,1,1,15.30738,Low,Approved,52.81,0.102,0
POL002636,Mercedes,GLE,2011,195718,3.1,Diesel,Manual,3,1383.861576,39,21,462,Mashonaland West,FALSE,3,0,1,12.54654,Low,Approved,57.44,0.0836,0
POL002637,Kia,Sportage,2017,218829,3.1,Hybrid,Automatic,5,5354.494837,64,43,424,Mashonaland Central,FALSE,0,0,0,10,Low,Approved,216.71,0.0667,0
POL002638,Mercedes,C-Class,2012,111125,2.5,Hybrid,Manual,1,922.1631197,42,19,841,Mashonaland Central,FALSE,1,1,1,10,Low,Approved,33.72,0.0667,0
POL002639,Hyundai,Santa Fe,2013,12712,1.8,Diesel,Manual,5,1123.954263,49,31,358,Mashonaland Central,FALSE,3,2,1,10,Low,Approved,46.16,0.0667,0
POL002640,Hyundai,Accent,2005,222667,3.3,Hybrid,Automatic,6,1248.762307,57,37,375,Manicaland,FALSE,1,1,1,15.15501,Low,Approved,50.42,0.101,0
POL002641,Hyundai,Santa Fe,2025,292534,3.2,Diesel,Automatic,5,11293.84597,74,56,771,Bulawayo,TRUE,2,2,5,10,Low,Approved,464.57,0.0667,0
POL002642,Volkswagen,Tiguan,2025,133181,2.9,Diesel,Automatic,5,15481.10642,53,30,817,Mashonaland East,FALSE,2,1,1,10,Low,Approved,656.67,0.0667,0
POL002643,Nissan,X-Trail,2020,231247,3.1,Diesel,Manual,4,9247.034972,53,34,374,Midlands,FALSE,0,0,4,10,Low,Approved,336.95,0.0667,0
POL002644,Mitsubishi,L200,2018,29461,2.9,Diesel,Manual,3,7788.699254,42,20,567,Manicaland,FALSE,0,0,0,10,Low,Approved,315.05,0.0667,0
POL002645,Nissan,Urvan,2010,151419,2.2,Petrol,Automatic,1,973.8255687,42,22,751,Mashonaland East,FALSE,3,0,1,11.96757,Low,Approved,35.5,0.0798,0
POL002646,Nissan,X-Trail,2023,261545,2.3,Diesel,Automatic,3,12683.6673,33,14,805,Mashonaland West,FALSE,1,0,4,10,Low,Approved,596.41,0.0667,0
POL002647,Mercedes,E-Class,2025,142212,1.3,Hybrid,Automatic,4,12005.74446,43,25,405,Harare,TRUE,2,0,0,10,Low,Approved,574.12,0.0667,8755
POL002648,Nissan,Patrol,2006,99829,2.9,Petrol,Automatic,4,1420.464718,28,9,499,Matabeleland South,FALSE,0,0,1,11.09487,Low,Approved,58.67,0.074,0
POL002649,Honda,Fit,2007,298614,3.2,Petrol,Manual,1,944.849565,66,46,697,Midlands,FALSE,3,0,5,18.33342,Low,Approved,35.8,0.1222,0
POL002650,Isuzu,KB,2021,262387,1.4,Hybrid,Manual,1,10752.14548,54,32,307,Masvingo,FALSE,1,1,5,10.49661,Low,Approved,463.41,0.07,0
POL002651,Mazda,CX-5,2014,19272,1.3,Diesel,Automatic,4,1410.088441,22,4,619,Midlands,FALSE,2,1,0,10,Low,Approved,56.24,0.0667,1024
POL002652,Kia,Sportage,2015,57688,1.5,Diesel,Automatic,5,2729.960601,30,12,453,Mashonaland East,FALSE,0,0,2,10,Low,Approved,100.32,0.0667,0
POL002653,BMW,X3,2012,181912,1.6,Petrol,Automatic,4,1035.172671,51,31,792,Mashonaland East,FALSE,1,0,4,11.53236,Low,Approved,38.1,0.0769,0
POL002654,Mitsubishi,Pajero,2025,19504,3,Hybrid,Automatic,4,11819.61309,42,21,669,Harare,TRUE,0,0,2,10,Low,Approved,512.84,0.0667,0
POL002655,Nissan,Sunny,2013,195171,1,Petrol,Automatic,5,1053.404616,58,38,669,Matabeleland South,FALSE,2,1,5,11.70513,Low,Approved,40.35,0.078,0
POL002656,Nissan,Urvan,2022,16144,1.4,Diesel,Automatic,1,12827.06753,40,22,834,Matabeleland South,FALSE,0,0,5,10,Low,Approved,463.4,0.0667,0
POL002657,Isuzu,KB,2024,244304,3.4,Petrol,Automatic,4,15332.93746,47,26,662,Harare,TRUE,2,1,0,10,Low,Approved,726.65,0.0667,0
POL002658,Kia,Sportage,2005,275114,2.6,Hybrid,Automatic,6,1262.45735,45,25,735,Matabeleland South,FALSE,3,0,0,17.02842,Low,Approved,46.88,0.1135,873
POL002659,Mitsubishi,L200,2023,20663,3.1,Diesel,Manual,2,10791.47868,42,22,390,Mashonaland East,FALSE,2,0,5,10,Low,Approved,471.7,0.0667,0
POL002660,Isuzu,D-Max,2007,234553,3.3,Hybrid,Automatic,1,1418.177043,41,19,677,Mashonaland West,FALSE,0,0,0,14.98659,Low,Approved,60.61,0.0999,0
POL002661,Toyota,Land Cruiser,2007,188548,1.8,Diesel,Manual,4,1446.762769,34,15,759,Manicaland,FALSE,2,0,3,14.05644,Low,Approved,59.37,0.0937,938
POL002662,Toyota,Hiace,2009,88616,1.7,Petrol,Automatic,3,1325.859432,60,40,752,Harare,TRUE,1,0,3,10.15848,Low,Approved,52.57,0.0677,0
POL002663,Isuzu,D-Max,2012,11686,1.4,Hybrid,Automatic,3,1093.800084,30,7,382,Mashonaland Central,FALSE,2,2,0,10,Low,Approved,43.32,0.0667,0
POL002664,Honda,Fit,2007,186628,1.7,Petrol,Manual,3,1059.542073,20,2,697,Mashonaland Central,FALSE,3,2,0,14.29884,Low,Approved,41.12,0.0953,0
POL002665,Mitsubishi,Pajero,2008,64565,2.1,Diesel,Automatic,5,1345.736948,57,34,405,Harare,TRUE,1,1,3,10,Low,Approved,61.01,0.0667,0
POL002666,Mercedes,C-Class,2021,36932,3,Diesel,Manual,4,8703.993197,44,23,685,Mashonaland East,FALSE,3,2,2,10,Low,Approved,339.97,0.0667,0
POL002667,Toyota,Hiace,2017,190069,1.1,Petrol,Manual,2,7433.513814,71,49,458,Mashonaland West,FALSE,5,0,4,10.72707,Low,Approved,368.21,0.0715,0
POL002668,Nissan,Navara,2021,278136,1.9,Hybrid,Automatic,3,10639.11357,61,42,630,Mashonaland West,FALSE,1,0,1,10.06908,Low,Approved,532.35,0.0671,0
POL002669,Volkswagen,Amarok,2012,181867,3.1,Petrol,Automatic,5,1374.993368,51,33,657,Manicaland,FALSE,1,1,0,10.78101,Low,Approved,58.85,0.0719,0
POL002670,Toyota,Land Cruiser,2010,119983,3.2,Diesel,Automatic,2,1237.207451,51,31,319,Bulawayo,TRUE,3,2,3,11.24949,Low,Approved,54.04,0.075,0
POL002671,Honda,Fit,2007,69497,2.8,Hybrid,Automatic,4,1428.690425,55,34,335,Midlands,FALSE,2,1,2,10.33491,Low,Approved,62.54,0.0689,0
POL002672,BMW,5 Series,2025,233848,2.5,Petrol,Manual,2,14470.80997,69,48,782,Mashonaland Central,FALSE,2,0,0,10,Low,Approved,610.29,0.0667,0
POL002673,BMW,5 Series,2012,264700,2.1,Hybrid,Manual,5,998.099419,42,23,718,Mashonaland Central,FALSE,1,1,3,13.716,Low,Approved,37.68,0.0914,0
POL002674,Mazda,3,2024,104958,2.7,Petrol,Automatic,3,12645.68404,66,46,411,Mashonaland East,FALSE,0,0,1,10,Low,Approved,486.42,0.0667,5233
POL002675,Mitsubishi,Outlander,2018,83807,3.4,Diesel,Manual,6,6485.877003,59,36,741,Harare,TRUE,2,2,5,10,Low,Approved,261.79,0.0667,0
POL002676,Toyota,Corolla,2017,102562,3.2,Diesel,Automatic,4,5671.14251,60,41,773,Mashonaland Central,FALSE,0,0,1,10,Low,Approved,248.17,0.0667,0
POL002677,Ford,EcoSport,2016,44358,1.5,Diesel,Automatic,4,4535.216861,27,6,427,Bulawayo,TRUE,0,0,2,10,Low,Approved,198,0.0667,0
POL002678,Honda,Fit,2011,112464,1.6,Diesel,Automatic,6,1106.285733,25,5,631,Mashonaland West,FALSE,3,1,3,10,Low,Approved,46.45,0.0667,0
POL002679,Mercedes,GLE,2007,97339,2,Diesel,Manual,6,1335.691649,18,0,835,Midlands,FALSE,2,0,4,11.69517,Low,Approved,50.16,0.078,0
POL002680,Mitsubishi,Outlander,2014,253471,2.3,Petrol,Manual,3,2075.305146,18,0,842,Harare,TRUE,2,0,4,13.75413,Low,Approved,94.67,0.0917,1587
POL002681,Honda,CR-V,2016,215840,3,Diesel,Automatic,4,3156.253618,31,11,686,Harare,TRUE,3,0,3,11.1252,Low,Approved,148.17,0.0742,0
POL002682,Hyundai,Tucson,2023,275679,1.2,Diesel,Automatic,2,12637.12914,30,8,307,Mashonaland East,FALSE,2,0,5,10.07037,Low,Approved,478.11,0.0671,0
POL002683,Kia,Picanto,2018,150324,2.4,Petrol,Manual,3,6304.58362,34,12,489,Matabeleland North,FALSE,2,1,5,10,Low,Approved,293.2,0.0667,0
POL002684,Mazda,3,2005,73940,3.2,Diesel,Manual,6,1368.569517,24,2,376,Mashonaland West,FALSE,4,0,5,12.0432,Low,Approved,58.99,0.0803,0
POL002685,Mitsubishi,Pajero,2024,96701,1.2,Diesel,Manual,1,12639.18177,59,40,550,Matabeleland South,FALSE,2,0,5,10,Low,Approved,502.89,0.0667,0
POL002686,Mercedes,C-Class,2021,272858,2.2,Petrol,Manual,2,9369.168231,62,39,556,Matabeleland South,FALSE,0,0,2,10,Low,Approved,389.37,0.0667,0
POL002687,Nissan,Patrol,2010,286556,1.2,Diesel,Manual,5,1280.222021,56,33,636,Midlands,FALSE,1,0,4,15.42168,Low,Approved,55.23,0.1028,0
POL002688,Honda,Accord,2005,276000,1.2,Diesel,Manual,2,1256.139079,33,12,828,Manicaland,FALSE,1,0,0,17.205,Low,Approved,49.63,0.1147,0
POL002689,Mitsubishi,L200,2022,49825,1.9,Diesel,Automatic,1,12681.89779,42,21,330,Bulawayo,TRUE,2,1,3,10,Low,Approved,506.38,0.0667,0
POL002690,Volkswagen,Polo,2021,299314,3.2,Petrol,Manual,3,9486.113852,74,55,338,Matabeleland South,FALSE,1,1,1,10.70442,Low,Approved,363.13,0.0714,0
POL002691,Mitsubishi,L200,2013,102422,1.5,Diesel,Manual,6,942.134448,32,13,762,Matabeleland North,FALSE,4,0,5,10,Low,Approved,47.45,0.0667,0
POL002692,Kia,Picanto,2015,39743,2.8,Diesel,Automatic,4,2678.016623,48,28,376,Masvingo,FALSE,2,2,1,10,Low,Approved,116.93,0.0667,0
POL002693,Volkswagen,Polo,2018,254365,2.9,Hybrid,Manual,1,7622.820611,50,30,662,Mashonaland Central,FALSE,2,1,3,11.53095,Low,Approved,303.79,0.0769,0
POL002694,Mitsubishi,L200,2007,77402,2.7,Hybrid,Manual,5,1040.227959,22,0,825,Mashonaland Central,FALSE,3,1,2,10.87206,Low,Approved,41.95,0.0725,0
POL002695,Honda,Civic,2006,202829,1.1,Diesel,Manual,3,1094.63658,29,9,699,Matabeleland North,FALSE,1,0,0,14.40987,Low,Approved,53.5,0.0961,0
POL002696,BMW,X5,2013,61846,2.8,Diesel,Manual,6,1146.62089,66,47,598,Harare,TRUE,1,1,5,10,Low,Approved,55.06,0.0667,0
POL002697,Isuzu,KB,2023,87189,2.1,Petrol,Manual,3,11001.44239,25,7,836,Masvingo,FALSE,0,0,4,10,Low,Approved,436.76,0.0667,0
POL002698,Isuzu,MU-X,2009,113516,2.6,Diesel,Automatic,2,976.7430497,37,19,470,Matabeleland North,FALSE,2,2,2,11.05548,Low,Approved,43.66,0.0737,704
POL002699,Mercedes,GLE,2011,196072,1.9,Diesel,Manual,5,1126.815986,58,39,372,Harare,TRUE,3,2,5,12.93216,Low,Approved,52.1,0.0862,0
POL002700,Mercedes,C-Class,2015,169912,2.2,Hybrid,Automatic,1,2984.03182,18,0,741,Masvingo,FALSE,0,0,5,10.72236,Low,Approved,127.99,0.0715,0
POL002701,Mazda,Demio,2011,203425,2,Diesel,Manual,3,1316.171494,42,20,774,Midlands,FALSE,0,0,0,11.95275,Low,Approved,50.47,0.0797,0
POL002702,Volkswagen,Tiguan,2006,241742,1.8,Hybrid,Manual,3,1135.919299,19,0,495,Mashonaland East,FALSE,1,1,0,16.02726,Low,Approved,44.28,0.1068,0
POL002703,Mitsubishi,Outlander,2020,167684,2.5,Diesel,Manual,4,9616.038192,52,29,418,Matabeleland South,FALSE,3,1,4,10,Low,Approved,388.95,0.0667,0
POL002704,Ford,Ranger,2019,224695,3.5,Hybrid,Manual,3,6865.164293,26,3,699,Bulawayo,TRUE,1,1,4,10,Low,Approved,275.28,0.0667,0
POL002705,Kia,Picanto,2006,114202,3.2,Hybrid,Manual,2,1466.252057,22,0,467,Bulawayo,TRUE,1,1,5,12.95106,Low,Approved,62.24,0.0863,0
POL002706,Hyundai,Santa Fe,2006,21019,3.3,Diesel,Automatic,3,1140.645166,68,46,796,Manicaland,FALSE,1,0,3,10,Low,Approved,46.91,0.0667,0
POL002707,BMW,X3,2009,108853,2.1,Petrol,Manual,1,1478.948118,21,1,401,Mashonaland Central,FALSE,3,1,3,11.74059,Low,Approved,58.96,0.0783,0
POL002708,Isuzu,MU-X,2014,110763,2.9,Diesel,Manual,5,1626.93832,31,10,381,Midlands,FALSE,3,1,2,10,Low,Approved,62.84,0.0667,0
POL002709,Nissan,X-Trail,2025,165295,1.8,Petrol,Automatic,5,19843.76795,74,51,584,Mashonaland East,FALSE,1,1,5,10,Low,Approved,798.25,0.0667,0
POL002710,Hyundai,Accent,2013,151187,3.4,Diesel,Manual,4,1192.142626,67,45,833,Masvingo,FALSE,3,2,0,10.01061,Low,Approved,47.87,0.0667,0
POL002711,Mercedes,E-Class,2007,46271,3.5,Hybrid,Automatic,5,1315.620894,38,16,339,Midlands,FALSE,2,2,0,10,Low,Approved,54.59,0.0667,0
POL002712,Ford,Fiesta,2017,102652,2.1,Diesel,Automatic,3,4666.006822,39,16,454,Matabeleland North,FALSE,5,0,0,10,Low,Approved,207.51,0.0667,0
POL002713,Kia,Sportage,2008,254169,1.7,Petrol,Manual,3,1488.085623,73,51,551,Midlands,FALSE,0,0,3,15.27507,Low,Approved,63.07,0.1018,0
POL002714,Mitsubishi,Pajero,2008,21247,1.6,Diesel,Automatic,6,1442.43549,53,30,681,Matabeleland South,FALSE,3,1,3,10,Low,Approved,51.93,0.0667,0
POL002715,BMW,X5,2022,105343,2.4,Diesel,Automatic,3,10362.27016,46,24,789,Mashonaland East,FALSE,3,0,0,10,Low,Approved,436.3,0.0667,0
POL002716,Isuzu,D-Max,2009,216421,1.5,Diesel,Manual,6,1359.141062,51,30,371,Masvingo,FALSE,1,0,4,13.61763,Low,Approved,53.19,0.0908,0
POL002717,Nissan,X-Trail,2025,108747,1.4,Diesel,Automatic,3,19663.55651,57,35,731,Mashonaland East,FALSE,0,0,2,10,Low,Approved,771.19,0.0667,0
POL002718,Ford,Fiesta,2011,20893,2.9,Diesel,Manual,3,1061.41452,69,50,562,Midlands,FALSE,2,1,0,10,Low,Approved,39.33,0.0667,0
POL002719,Mercedes,E-Class,2024,288574,2.6,Petrol,Automatic,5,14014.68113,75,55,819,Manicaland,FALSE,0,0,5,10,Low,Approved,570.59,0.0667,0
POL002720,BMW,3 Series,2013,173477,1.1,Hybrid,Manual,5,1155.789809,44,22,340,Harare,TRUE,0,0,1,10.07931,Low,Approved,54.68,0.0672,0
POL002721,BMW,3 Series,2016,12644,3.4,Petrol,Manual,6,3943.642826,50,27,573,Manicaland,FALSE,3,1,4,10,Low,Approved,155.13,0.0667,0
POL002722,Kia,Sportage,2010,240439,3,Diesel,Automatic,2,1043.413795,39,18,618,Manicaland,FALSE,0,0,4,14.26317,Low,Approved,39.8,0.0951,0
POL002723,Isuzu,KB,2013,49026,2,Diesel,Manual,1,1338.8146,36,18,314,Mashonaland Central,FALSE,0,0,2,10,Low,Approved,48.87,0.0667,0
POL002724,Isuzu,D-Max,2020,218878,1.9,Diesel,Automatic,3,9221.202754,45,25,670,Mashonaland East,FALSE,3,2,0,10,Low,Approved,341.37,0.0667,0
POL002725,Toyota,Corolla,2008,152034,2.8,Diesel,Manual,6,1004.114353,34,14,353,Bulawayo,TRUE,1,1,4,12.21102,Low,Approved,47.7,0.0814,0
POL002726,Ford,EcoSport,2015,116159,1.8,Hybrid,Automatic,3,3066.609968,70,49,428,Matabeleland South,FALSE,3,2,5,10,Low,Approved,110.46,0.0667,0
POL002727,Mitsubishi,Pajero,2018,270700,1.7,Diesel,Manual,1,5527.728302,66,46,344,Matabeleland North,FALSE,4,2,0,12.021,Low,Approved,273.06,0.0801,0
POL002728,BMW,3 Series,2017,32153,2.9,Hybrid,Manual,4,5734.584077,22,3,360,Masvingo,FALSE,0,0,5,10,Low,Approved,236.02,0.0667,0
POL002729,Hyundai,Santa Fe,2014,243201,1.5,Diesel,Automatic,3,1501.97862,18,0,421,Mashonaland West,FALSE,2,1,2,13.07103,Low,Approved,75.53,0.0871,0
POL002730,Ford,Focus,2021,291811,1,Hybrid,Manual,6,7426.570933,55,36,515,Bulawayo,TRUE,2,0,3,10.62933,Low,Approved,330.7,0.0709,0
POL002731,BMW,3 Series,2007,19141,3.1,Diesel,Manual,6,1338.681283,58,39,490,Midlands,FALSE,1,1,1,10,Low,Approved,48.46,0.0667,0
POL002732,BMW,5 Series,2014,205578,3,Hybrid,Manual,3,1628.261226,40,17,753,Matabeleland South,FALSE,1,0,4,11.49234,Low,Approved,61.78,0.0766,0
POL002733,Ford,EcoSport,2023,20458,2.4,Hybrid,Automatic,5,12123.72459,40,19,750,Matabeleland South,FALSE,1,1,0,10,Low,Approved,502.3,0.0667,0
POL002734,Isuzu,D-Max,2009,132008,2.5,Diesel,Automatic,6,1412.36347,53,31,742,Mashonaland West,FALSE,4,1,5,11.91024,Low,Approved,67.97,0.0794,0
POL002735,Ford,Focus,2012,87504,2.7,Diesel,Manual,1,1437.574791,28,7,401,Matabeleland South,FALSE,3,1,4,10,Low,Approved,56.95,0.0667,0
POL002736,Hyundai,Santa Fe,2024,74288,1.1,Hybrid,Automatic,1,11605.79882,68,46,348,Matabeleland North,FALSE,2,0,4,10,Low,Approved,548.04,0.0667,0
POL002737,Mitsubishi,L200,2010,264486,1.5,Diesel,Automatic,2,1078.723287,68,48,575,Harare,TRUE,3,0,5,15.88458,Low,Approved,43.68,0.1059,0
POL002738,Mitsubishi,Outlander,2006,5218,1.3,Diesel,Automatic,2,1354.388824,49,30,373,Masvingo,FALSE,2,0,3,10,Low,Approved,49.65,0.0667,0
POL002739,Mercedes,A-Class,2012,148962,2.2,Petrol,Manual,6,1243.883877,40,21,753,Mashonaland West,FALSE,5,1,1,10.69386,Low,Approved,59.59,0.0713,0
POL002740,Nissan,X-Trail,2025,7708,1.2,Diesel,Automatic,6,21292.13647,32,13,392,Mashonaland West,FALSE,1,1,0,10,Low,Approved,1045.87,0.0667,0
POL002741,Nissan,Patrol,2013,145400,1.5,Petrol,Manual,1,1381.709072,27,5,540,Bulawayo,TRUE,3,1,1,10.512,Low,Approved,57.3,0.0701,0
POL002742,Ford,Fiesta,2017,152205,2.2,Petrol,Manual,1,5937.56645,21,0,765,Mashonaland Central,FALSE,3,1,4,10,Low,Approved,239.01,0.0667,0
POL002743,Nissan,Sunny,2022,289889,1.3,Petrol,Manual,2,15775.22229,19,0,563,Matabeleland North,FALSE,2,0,0,10.64667,Low,Approved,666.89,0.071,5386
POL002744,Mercedes,GLE,2011,229689,2.9,Hybrid,Manual,3,1169.916489,19,0,530,Masvingo,FALSE,3,2,2,14.16567,Low,Approved,48.04,0.0944,0
POL002745,Ford,Fiesta,2006,48577,3.1,Petrol,Automatic,6,1394.769756,48,26,589,Matabeleland South,FALSE,3,1,1,10,Low,Approved,52.64,0.0667,144
POL002746,BMW,3 Series,2019,143707,3.2,Petrol,Manual,5,8677.944754,29,11,774,Harare,TRUE,0,0,1,10,Low,Approved,373.63,0.0667,0
POL002747,BMW,5 Series,2017,239184,1.9,Diesel,Manual,6,4119.621714,45,26,841,Manicaland,FALSE,2,0,0,10.32552,Low,Approved,163.83,0.0688,0
POL002748,Kia,Sportage,2024,105903,3.1,Hybrid,Automatic,1,13080.41336,29,8,530,Mashonaland Central,FALSE,0,0,0,10,Low,Approved,552.81,0.0667,0
POL002749,Ford,Ranger,2008,275282,2.8,Petrol,Automatic,2,1363.063593,50,32,609,Mashonaland East,FALSE,1,0,3,16.28346,Low,Approved,59.77,0.1086,0
POL002750,Isuzu,KB,2021,53630,1.2,Diesel,Automatic,6,9325.259743,24,6,843,Bulawayo,TRUE,3,1,3,10,Low,Approved,449.22,0.0667,0
POL002751,Honda,Fit,2015,84818,3.3,Diesel,Automatic,6,2810.303358,22,4,762,Harare,TRUE,3,2,3,10,Low,Approved,124.3,0.0667,0
